i,id,weight,cost
1322,aY,10,80
1322,ax,26,80
1322,bg,97,80
1322,bb,22,80
1322,ac,75,80
1322,ao,57,80
1322,bS,81,80
1322,aO,3,80
1322,be,59,80
1322,av,97,80
1322,bd,9,80
1322,aI,90,80
1322,bG,42,80
1322,aP,25,80
1322,aE,32,80
1323,bP,43,6
1323,aS,46,6
1323,aN,100,6
1323,bA,15,6
1323,aw,1,6
1323,aV,66,6
1323,aU,64,6
1323,bC,47,6
1323,aZ,9,6
1323,bL,50,6
1323,aR,7,6
1323,ay,63,6
1323,aC,9,6
1323,aB,25,6
1323,aF,90,6
1323,bK,29,6
1323,bq,91,6
1323,au,39,6
1323,bz,99,6
1323,aQ,63,6
1323,bf,6,6
1323,bF,29,6
1323,bb,22,6
1323,bH,96,6
1323,aG,35,6
1323,bI,20,6
1323,al,76,6
1323,bS,81,6
1323,by,13,6
1323,be,59,6
1323,aT,95,6
1323,am,83,6
1323,aE,32,6
1324,bn,14,20
1324,aw,1,20
1324,bA,15,20
1324,az,56,20
1324,ad,10,20
1324,aZ,9,20
1324,aC,9,20
1324,aJ,73,20
1324,bw,25,20
1324,bl,35,20
1324,bB,29,20
1324,bN,70,20
1324,bq,91,20
1324,au,39,20
1324,bU,54,20
1324,br,1,20
1324,at,99,20
1324,ah,7,20
1324,aj,67,20
1324,bF,29,20
1324,bt,30,20
1324,bI,20,20
1324,bQ,66,20
1324,aG,35,20
1324,bc,89,20
1324,bH,96,20
1324,bi,12,20
1324,al,76,20
1324,bS,81,20
1324,aa,71,20
1324,aW,71,20
1324,aO,3,20
1324,bh,21,20
1324,bD,47,20
1324,bj,8,20
1324,aT,95,20
1324,bV,65,20
1324,bG,42,20
1324,bO,67,20
1325,bP,43,66
1325,bm,55,66
1325,aS,46,66
1325,an,12,66
1325,aN,100,66
1325,ad,10,66
1325,ap,5,66
1325,aR,7,66
1325,bs,85,66
1325,ai,7,66
1325,bl,35,66
1325,at,99,66
1325,bk,87,66
1325,bo,3,66
1325,aY,10,66
1325,bF,29,66
1325,bb,22,66
1325,aG,35,66
1325,bI,20,66
1325,al,76,66
1325,bj,8,66
1325,bV,65,66
1325,aP,25,66
1325,aI,90,66
1326,ak,87,9
1326,aA,37,9
1326,bm,55,9
1326,af,62,9
1326,aC,9,9
1326,bu,16,9
1326,bB,29,9
1326,bN,70,9
1326,aM,72,9
1326,as,88,9
1326,bv,20,9
1326,br,1,9
1326,bk,87,9
1326,bg,97,9
1326,bF,29,9
1326,bH,96,9
1326,bt,30,9
1326,ac,75,9
1326,bQ,66,9
1326,bc,89,9
1326,bS,81,9
1326,aO,3,9
1326,bV,65,9
1326,aE,32,9
1327,aH,95,23
1327,bA,15,23
1327,af,62,23
1327,aV,66,23
1327,ad,10,23
1327,bp,59,23
1327,ap,5,23
1327,aR,7,23
1327,aC,9,23
1327,aK,5,23
1327,ax,26,23
1327,bb,22,23
1327,bH,96,23
1327,bI,20,23
1327,bc,89,23
1327,aW,71,23
1327,aO,3,23
1327,bh,21,23
1327,bD,47,23
1327,aq,10,23
1327,bj,8,23
1327,aT,95,23
1328,bm,55,68
1328,bn,14,68
1328,aw,1,68
1328,az,56,68
1328,bC,47,68
1328,aZ,9,68
1328,ap,5,68
1328,bs,85,68
1328,ay,63,68
1328,bM,42,68
1328,ai,7,68
1328,ab,25,68
1328,bu,16,68
1328,bl,35,68
1328,ar,42,68
1328,bK,29,68
1328,ae,19,68
1328,bU,54,68
1328,br,1,68
1328,at,99,68
1328,bk,87,68
1328,aj,67,68
1328,aX,33,68
1328,bg,97,68
1328,bF,29,68
1328,bQ,66,68
1328,aG,35,68
1328,bc,89,68
1328,aW,71,68
1328,bS,81,68
1328,aO,3,68
1328,bD,47,68
1328,be,59,68
1328,av,97,68
1328,aT,95,68
1328,bG,42,68
1328,aP,25,68
1328,bO,67,68
1328,aI,90,68
1329,aH,95,12
1329,aN,100,12
1329,bp,59,12
1329,aZ,9,12
1329,ap,5,12
1329,ai,7,12
1329,aF,90,12
1329,ar,42,12
1329,bB,29,12
1329,bq,91,12
1329,at,99,12
1329,aK,5,12
1329,br,1,12
1329,ah,7,12
1329,aY,10,12
1329,bf,6,12
1329,aX,33,12
1329,bg,97,12
1329,bb,22,12
1329,bQ,66,12
1329,bI,20,12
1329,ao,57,12
1329,by,13,12
1329,bS,81,12
1329,aa,71,12
1329,bD,47,12
1329,aT,95,12
1329,aP,25,12
1329,am,83,12
1329,aI,90,12
1330,ak,87,37
1330,aA,37,37
1330,bP,43,37
1330,aH,95,37
1330,bn,14,37
1330,aN,100,37
1330,ad,10,37
1330,az,56,37
1330,bC,47,37
1330,bp,59,37
1330,aZ,9,37
1330,bs,85,37
1330,bT,70,37
1330,ab,25,37
1330,bl,35,37
1330,bK,29,37
1330,bq,91,37
1330,bU,54,37
1330,as,88,37
1330,aK,5,37
1330,ah,7,37
1330,bk,87,37
1330,bE,12,37
1330,bz,99,37
1330,bo,3,37
1330,aj,67,37
1330,ax,26,37
1330,aX,33,37
1330,bb,22,37
1330,aG,35,37
1330,bc,89,37
1330,al,76,37
1330,bS,81,37
1330,bh,21,37
1330,be,59,37
1330,av,97,37
1330,bj,8,37
1330,bV,65,37
1330,bG,42,37
1331,ba,6,19
1331,aS,46,19
1331,ag,94,19
1331,az,56,19
1331,bC,47,19
1331,bL,50,19
1331,bs,85,19
1331,bT,70,19
1331,ai,7,19
1331,bM,42,19
1331,bx,15,19
1331,bu,16,19
1331,aB,25,19
1331,bB,29,19
1331,aM,72,19
1331,ae,19,19
1331,bU,54,19
1331,aD,33,19
1331,bz,99,19
1331,aY,10,19
1331,aX,33,19
1331,bb,22,19
1331,bH,96,19
1331,aG,35,19
1331,ac,75,19
1331,ao,57,19
1331,bi,12,19
1331,by,13,19
1331,bh,21,19
1331,bj,8,19
1331,aT,95,19
1331,bd,9,19
1331,aP,25,19
1331,am,83,19
1331,aI,90,19
1332,aH,95,40
1332,aS,46,40
1332,bA,15,40
1332,aw,1,40
1332,af,62,40
1332,bC,47,40
1332,bs,85,40
1332,ai,7,40
1332,bw,25,40
1332,bu,16,40
1332,bl,35,40
1332,bB,29,40
1332,bK,29,40
1332,aM,72,40
1332,bk,87,40
1332,bz,99,40
1332,aj,67,40
1332,aY,10,40
1332,bf,6,40
1332,bg,97,40
1332,bQ,66,40
1332,bI,20,40
1332,bH,96,40
1332,ac,75,40
1332,al,76,40
1332,bS,81,40
1332,aa,71,40
1332,bd,9,40
1332,bV,65,40
1332,ay,63,40
1333,ba,6,43
1333,ak,87,43
1333,bP,43,43
1333,bn,14,43
1333,aw,1,43
1333,bA,15,43
1333,ad,10,43
1333,bC,47,43
1333,ap,5,43
1333,aR,7,43
1333,bM,42,43
1333,bB,29,43
1333,bN,70,43
1333,ae,19,43
1333,bU,54,43
1333,as,88,43
1333,bR,1,43
1333,aY,10,43
1333,bf,6,43
1333,bQ,66,43
1333,bI,20,43
1333,bt,30,43
1333,al,76,43
1333,bS,81,43
1333,bj,8,43
1333,aI,90,43
1333,aE,32,43
1334,aA,37,11
1334,aw,1,11
1334,bA,15,11
1334,aV,66,11
1334,az,56,11
1334,bL,50,11
1334,aR,7,11
1334,bT,70,11
1334,ab,25,11
1334,aJ,73,11
1334,bw,25,11
1334,bN,70,11
1334,bK,29,11
1334,bq,91,11
1334,aM,72,11
1334,bU,54,11
1334,aD,33,11
1334,at,99,11
1334,br,1,11
1334,aK,5,11
1334,bo,3,11
1334,aQ,63,11
1334,bF,29,11
1334,bb,22,11
1334,ac,75,11
1334,ao,57,11
1334,by,13,11
1334,aa,71,11
1334,bD,47,11
1334,be,59,11
1334,bd,9,11
1334,aI,90,11
1334,bV,65,11
1334,bO,67,11
1334,ay,63,11
1335,ak,87,80
1335,ba,6,80
1335,bm,55,80
1335,bn,14,80
1335,aw,1,80
1335,ag,94,80
1335,aV,66,80
1335,ad,10,80
1335,aE,32,80
1335,aU,64,80
1335,aZ,9,80
1335,ap,5,80
1335,bT,70,80
1335,aC,9,80
1335,ay,63,80
1335,ab,25,80
1335,bu,16,80
1335,aB,25,80
1335,aF,90,80
1335,ar,42,80
1335,bB,29,80
1335,bN,70,80
1335,bK,29,80
1335,aM,72,80
1335,au,39,80
1335,as,88,80
1335,aD,33,80
1335,br,1,80
1335,at,99,80
1335,bJ,60,80
1335,bR,1,80
1335,bk,87,80
1335,bE,12,80
1335,bo,3,80
1335,aQ,63,80
1335,ax,26,80
1335,aY,10,80
1335,bf,6,80
1335,aX,33,80
1335,ac,75,80
1335,bc,89,80
1335,aW,71,80
1335,bS,81,80
1335,aO,3,80
1335,be,59,80
1335,aq,10,80
1335,aT,95,80
1335,am,83,80
1335,bO,67,80
1335,aI,90,80
1336,ak,87,9
1336,bm,55,9
1336,bn,14,9
1336,an,12,9
1336,aN,100,9
1336,bA,15,9
1336,af,62,9
1336,ag,94,9
1336,bp,59,9
1336,aZ,9,9
1336,bL,50,9
1336,aC,9,9
1336,bx,15,9
1336,bw,25,9
1336,bu,16,9
1336,bN,70,9
1336,bK,29,9
1336,au,39,9
1336,bv,20,9
1336,bE,12,9
1336,bz,99,9
1336,aQ,63,9
1336,aY,10,9
1336,aX,33,9
1336,bt,30,9
1336,aG,35,9
1336,bI,20,9
1336,ao,57,9
1336,al,76,9
1336,aa,71,9
1336,aO,3,9
1336,bh,21,9
1336,be,59,9
1336,av,97,9
1336,bj,8,9
1336,aI,90,9
1336,bV,65,9
1336,bG,42,9
1336,ay,63,9
1337,bP,43,19
1337,bm,55,19
1337,aS,46,19
1337,aN,100,19
1337,af,62,19
1337,az,56,19
1337,aE,32,19
1337,bC,47,19
1337,ap,5,19
1337,aC,9,19
1337,aJ,73,19
1337,aB,25,19
1337,aF,90,19
1337,ar,42,19
1337,bB,29,19
1337,bN,70,19
1337,as,88,19
1337,bz,99,19
1337,aY,10,19
1337,aL,93,19
1337,bD,47,19
1337,aq,10,19
1337,bj,8,19
1337,aI,90,19
1337,bd,9,19
1337,bV,65,19
1337,bO,67,19
1337,ay,63,19
1338,bn,14,55
1338,aN,100,55
1338,bA,15,55
1338,aw,1,55
1338,ag,94,55
1338,aV,66,55
1338,bC,47,55
1338,aZ,9,55
1338,ap,5,55
1338,bL,50,55
1338,bs,85,55
1338,bT,70,55
1338,bM,42,55
1338,aC,9,55
1338,aR,7,55
1338,ab,25,55
1338,bl,35,55
1338,aB,25,55
1338,bN,70,55
1338,bq,91,55
1338,au,39,55
1338,bU,54,55
1338,bv,20,55
1338,br,1,55
1338,bk,87,55
1338,bf,6,55
1338,aX,33,55
1338,bF,29,55
1338,ac,75,55
1338,al,76,55
1338,bS,81,55
1338,aW,71,55
1338,bh,21,55
1338,be,59,55
1338,aq,10,55
1338,bj,8,55
1339,ak,87,89
1339,ba,6,89
1339,aA,37,89
1339,bn,14,89
1339,an,12,89
1339,bA,15,89
1339,aV,66,89
1339,az,56,89
1339,bp,59,89
1339,aZ,9,89
1339,ab,25,89
1339,bl,35,89
1339,au,39,89
1339,bJ,60,89
1339,br,1,89
1339,aK,5,89
1339,bR,1,89
1339,ah,7,89
1339,bz,99,89
1339,aj,67,89
1339,aY,10,89
1339,bf,6,89
1339,bH,96,89
1339,bQ,66,89
1339,ac,75,89
1339,al,76,89
1339,by,13,89
1339,aa,71,89
1339,bG,42,89
1339,aP,25,89
1340,bn,14,5
1340,aU,64,5
1340,ap,5,5
1340,bM,42,5
1340,aF,90,5
1340,bN,70,5
1340,bK,29,5
1340,ae,19,5
1340,bU,54,5
1340,aD,33,5
1340,bv,20,5
1340,aK,5,5
1340,at,99,5
1340,bk,87,5
1340,bz,99,5
1340,bo,3,5
1340,aj,67,5
1340,aY,10,5
1340,bQ,66,5
1340,bH,96,5
1340,bh,21,5
1340,be,59,5
1340,aq,10,5
1340,bd,9,5
1340,am,83,5
1340,aE,32,5
1341,ak,87,72
1341,ba,6,72
1341,aA,37,72
1341,ag,94,72
1341,bp,59,72
1341,bC,47,72
1341,aZ,9,72
1341,bx,15,72
1341,aB,25,72
1341,aF,90,72
1341,bq,91,72
1341,bK,29,72
1341,bU,54,72
1341,aD,33,72
1341,bJ,60,72
1341,br,1,72
1341,bH,96,72
1341,bI,20,72
1341,al,76,72
1341,aL,93,72
1341,bh,21,72
1341,av,97,72
1341,bj,8,72
1341,bG,42,72
1341,ay,63,72
1342,ba,6,71
1342,aA,37,71
1342,bP,43,71
1342,bm,55,71
1342,aH,95,71
1342,bA,15,71
1342,af,62,71
1342,ad,10,71
1342,bp,59,71
1342,bC,47,71
1342,ap,5,71
1342,bL,50,71
1342,aC,9,71
1342,ab,25,71
1342,aB,25,71
1342,aF,90,71
1342,ar,42,71
1342,bB,29,71
1342,bN,70,71
1342,au,39,71
1342,as,88,71
1342,bU,54,71
1342,bv,20,71
1342,bJ,60,71
1342,bk,87,71
1342,bz,99,71
1342,bo,3,71
1342,aj,67,71
1342,aY,10,71
1342,aX,33,71
1342,bt,30,71
1342,ac,75,71
1342,ao,57,71
1342,bh,21,71
1342,aT,95,71
1342,bd,9,71
1342,aI,90,71
1342,bV,65,71
1342,am,83,71
1342,bO,67,71
1342,aE,32,71
1343,ak,87,69
1343,aA,37,69
1343,aH,95,69
1343,aS,46,69
1343,aw,1,69
1343,ag,94,69
1343,af,62,69
1343,aE,32,69
1343,bs,85,69
1343,bT,70,69
1343,aC,9,69
1343,bx,15,69
1343,ab,25,69
1343,bw,25,69
1343,bl,35,69
1343,bq,91,69
1343,ae,19,69
1343,aD,33,69
1343,aK,5,69
1343,bR,1,69
1343,ah,7,69
1343,bE,12,69
1343,bo,3,69
1343,bf,6,69
1343,aX,33,69
1343,bI,20,69
1343,ao,57,69
1343,bi,12,69
1343,aL,93,69
1343,aO,3,69
1343,bD,47,69
1343,bj,8,69
1343,aT,95,69
1343,aI,90,69
1344,bP,43,71
1344,bm,55,71
1344,aH,95,71
1344,an,12,71
1344,ag,94,71
1344,af,62,71
1344,az,56,71
1344,bC,47,71
1344,aU,64,71
1344,bs,85,71
1344,bM,42,71
1344,ai,7,71
1344,bx,15,71
1344,bu,16,71
1344,aB,25,71
1344,bB,29,71
1344,bN,70,71
1344,au,39,71
1344,ae,19,71
1344,at,99,71
1344,ah,7,71
1344,bk,87,71
1344,aj,67,71
1344,ax,26,71
1344,bg,97,71
1344,bI,20,71
1344,ac,75,71
1344,bi,12,71
1344,aW,71,71
1344,by,13,71
1344,aa,71,71
1344,aO,3,71
1344,bD,47,71
1344,av,97,71
1344,bj,8,71
1344,aT,95,71
1344,bd,9,71
1344,bG,42,71
1344,bO,67,71
1344,aI,90,71
1345,ba,6,82
1345,ak,87,82
1345,bm,55,82
1345,bn,14,82
1345,az,56,82
1345,ad,10,82
1345,bC,47,82
1345,aZ,9,82
1345,aR,7,82
1345,bT,70,82
1345,bx,15,82
1345,aC,9,82
1345,ai,7,82
1345,ab,25,82
1345,bM,42,82
1345,bw,25,82
1345,bl,35,82
1345,bN,70,82
1345,bq,91,82
1345,au,39,82
1345,aM,72,82
1345,bJ,60,82
1345,aK,5,82
1345,bR,1,82
1345,bE,12,82
1345,aj,67,82
1345,ax,26,82
1345,aX,33,82
1345,bg,97,82
1345,bF,29,82
1345,bb,22,82
1345,bQ,66,82
1345,bH,96,82
1345,ac,75,82
1345,bI,20,82
1345,bi,12,82
1345,aW,71,82
1345,aO,3,82
1345,bh,21,82
1345,bD,47,82
1345,av,97,82
1345,aq,10,82
1345,bV,65,82
1345,bG,42,82
1345,bO,67,82
1346,ba,6,39
1346,bn,14,39
1346,bA,15,39
1346,af,62,39
1346,ag,94,39
1346,aC,9,39
1346,ab,25,39
1346,aJ,73,39
1346,aB,25,39
1346,aF,90,39
1346,bK,29,39
1346,bq,91,39
1346,au,39,39
1346,ae,19,39
1346,at,99,39
1346,aK,5,39
1346,bR,1,39
1346,bk,87,39
1346,aX,33,39
1346,bg,97,39
1346,bF,29,39
1346,bb,22,39
1346,bI,20,39
1346,ac,75,39
1346,ao,57,39
1346,al,76,39
1346,bS,81,39
1346,aL,93,39
1346,be,59,39
1346,bj,8,39
1346,aI,90,39
1346,am,83,39
1346,bO,67,39
1346,aE,32,39
1347,ak,87,42
1347,aA,37,42
1347,bP,43,42
1347,aS,46,42
1347,aN,100,42
1347,aw,1,42
1347,az,56,42
1347,bp,59,42
1347,bL,50,42
1347,ap,5,42
1347,bs,85,42
1347,bT,70,42
1347,ai,7,42
1347,bM,42,42
1347,bw,25,42
1347,bu,16,42
1347,aF,90,42
1347,ar,42,42
1347,bq,91,42
1347,aM,72,42
1347,aD,33,42
1347,br,1,42
1347,aK,5,42
1347,bJ,60,42
1347,bv,20,42
1347,bk,87,42
1347,bz,99,42
1347,bo,3,42
1347,bf,6,42
1347,bb,22,42
1347,bH,96,42
1347,bQ,66,42
1347,ac,75,42
1347,bc,89,42
1347,bi,12,42
1347,al,76,42
1347,by,13,42
1347,aL,93,42
1347,bh,21,42
1347,bj,8,42
1347,aT,95,42
1347,bV,65,42
1347,bO,67,42
1347,aI,90,42
1348,aA,37,89
1348,bP,43,89
1348,bC,47,89
1348,bL,50,89
1348,bT,70,89
1348,bM,42,89
1348,bx,15,89
1348,ar,42,89
1348,aF,90,89
1348,bB,29,89
1348,bK,29,89
1348,bq,91,89
1348,bR,1,89
1348,aQ,63,89
1348,aY,10,89
1348,ax,26,89
1348,aX,33,89
1348,bF,29,89
1348,bQ,66,89
1348,aG,35,89
1348,bI,20,89
1348,ao,57,89
1348,be,59,89
1348,aq,10,89
1348,bj,8,89
1348,bV,65,89
1348,am,83,89
1349,ba,6,93
1349,aA,37,93
1349,aH,95,93
1349,bn,14,93
1349,aS,46,93
1349,bA,15,93
1349,aw,1,93
1349,ag,94,93
1349,aV,66,93
1349,bC,47,93
1349,bL,50,93
1349,bs,85,93
1349,bx,15,93
1349,bM,42,93
1349,ab,25,93
1349,bu,16,93
1349,aB,25,93
1349,ar,42,93
1349,bB,29,93
1349,aM,72,93
1349,ae,19,93
1349,bv,20,93
1349,aK,5,93
1349,at,99,93
1349,bR,1,93
1349,ah,7,93
1349,bo,3,93
1349,aY,10,93
1349,bf,6,93
1349,aX,33,93
1349,bF,29,93
1349,bb,22,93
1349,bQ,66,93
1349,bH,96,93
1349,bI,20,93
1349,ac,75,93
1349,bc,89,93
1349,ao,57,93
1349,aW,71,93
1349,by,13,93
1349,aL,93,93
1349,av,97,93
1349,aq,10,93
1349,aP,25,93
1349,am,83,93
1349,ay,63,93
1350,ak,87,90
1350,aS,46,90
1350,ad,10,90
1350,bs,85,90
1350,bx,15,90
1350,ab,25,90
1350,aJ,73,90
1350,bw,25,90
1350,ar,42,90
1350,aF,90,90
1350,au,39,90
1350,ax,26,90
1350,aX,33,90
1350,bH,96,90
1350,ac,75,90
1350,bc,89,90
1350,bi,12,90
1350,aW,71,90
1350,aL,93,90
1350,bj,8,90
1350,aI,90,90
1351,aA,37,47
1351,bP,43,47
1351,bn,14,47
1351,an,12,47
1351,aw,1,47
1351,ad,10,47
1351,bs,85,47
1351,bT,70,47
1351,ai,7,47
1351,bx,15,47
1351,aJ,73,47
1351,bw,25,47
1351,bl,35,47
1351,aF,90,47
1351,bq,91,47
1351,bU,54,47
1351,aD,33,47
1351,as,88,47
1351,bv,20,47
1351,aK,5,47
1351,at,99,47
1351,bz,99,47
1351,aX,33,47
1351,bg,97,47
1351,bH,96,47
1351,bt,30,47
1351,ac,75,47
1351,bc,89,47
1351,bi,12,47
1351,al,76,47
1351,aW,71,47
1351,aa,71,47
1351,aL,93,47
1351,bh,21,47
1351,aq,10,47
1351,bV,65,47
1351,am,83,47
1352,ak,87,8
1352,aA,37,8
1352,bP,43,8
1352,bm,55,8
1352,aS,46,8
1352,an,12,8
1352,aw,1,8
1352,bA,15,8
1352,aV,66,8
1352,ad,10,8
1352,bC,47,8
1352,aZ,9,8
1352,bL,50,8
1352,ap,5,8
1352,bs,85,8
1352,bT,70,8
1352,bx,15,8
1352,aC,9,8
1352,bw,25,8
1352,bu,16,8
1352,ar,42,8
1352,bB,29,8
1352,ae,19,8
1352,aD,33,8
1352,bv,20,8
1352,bR,1,8
1352,ah,7,8
1352,aj,67,8
1352,bo,3,8
1352,aY,10,8
1352,bt,30,8
1352,bI,20,8
1352,aG,35,8
1352,ac,75,8
1352,bc,89,8
1352,ao,57,8
1352,bi,12,8
1352,aa,71,8
1352,bD,47,8
1352,av,97,8
1352,aq,10,8
1352,bd,9,8
1352,bV,65,8
1352,bO,67,8
1352,aE,32,8
1353,aA,37,87
1353,bP,43,87
1353,bn,14,87
1353,aS,46,87
1353,aN,100,87
1353,aw,1,87
1353,af,62,87
1353,ag,94,87
1353,ad,10,87
1353,bC,47,87
1353,aZ,9,87
1353,bL,50,87
1353,ap,5,87
1353,ai,7,87
1353,aJ,73,87
1353,bw,25,87
1353,bl,35,87
1353,bu,16,87
1353,bN,70,87
1353,bK,29,87
1353,aM,72,87
1353,ae,19,87
1353,bU,54,87
1353,bv,20,87
1353,aK,5,87
1353,bR,1,87
1353,bk,87,87
1353,bz,99,87
1353,bo,3,87
1353,aX,33,87
1353,bg,97,87
1353,bF,29,87
1353,bb,22,87
1353,aG,35,87
1353,bI,20,87
1353,ao,57,87
1353,bi,12,87
1353,by,13,87
1353,aW,71,87
1353,al,76,87
1353,aL,93,87
1353,be,59,87
1353,av,97,87
1353,bj,8,87
1353,aT,95,87
1353,bd,9,87
1353,aP,25,87
1353,am,83,87
1353,bO,67,87
1353,aE,32,87
1354,aH,95,1
1354,an,12,1
1354,aN,100,1
1354,aw,1,1
1354,aV,66,1
1354,ad,10,1
1354,bp,59,1
1354,aU,64,1
1354,aR,7,1
1354,bs,85,1
1354,bT,70,1
1354,bM,42,1
1354,aJ,73,1
1354,aB,25,1
1354,bq,91,1
1354,aM,72,1
1354,au,39,1
1354,as,88,1
1354,bJ,60,1
1354,bk,87,1
1354,aj,67,1
1354,aX,33,1
1354,bg,97,1
1354,aG,35,1
1354,bc,89,1
1354,ao,57,1
1354,bS,81,1
1354,aL,93,1
1354,bD,47,1
1354,be,59,1
1354,aT,95,1
1354,bd,9,1
1354,aP,25,1
1354,am,83,1
1355,ak,87,77
1355,ba,6,77
1355,bm,55,77
1355,aH,95,77
1355,an,12,77
1355,af,62,77
1355,ad,10,77
1355,aU,64,77
1355,bp,59,77
1355,bL,50,77
1355,aR,7,77
1355,bT,70,77
1355,bM,42,77
1355,bx,15,77
1355,ab,25,77
1355,aB,25,77
1355,bN,70,77
1355,bq,91,77
1355,bK,29,77
1355,aM,72,77
1355,au,39,77
1355,ae,19,77
1355,as,88,77
1355,aK,5,77
1355,bR,1,77
1355,bk,87,77
1355,bz,99,77
1355,aj,67,77
1355,bo,3,77
1355,aY,10,77
1355,ax,26,77
1355,aQ,63,77
1355,bg,97,77
1355,bH,96,77
1355,aG,35,77
1355,ac,75,77
1355,bi,12,77
1355,al,76,77
1355,by,13,77
1355,aL,93,77
1355,aq,10,77
1355,bV,65,77
1355,aP,25,77
1355,am,83,77
1355,bO,67,77
1355,aI,90,77
1356,ba,6,64
1356,aA,37,64
1356,bm,55,64
1356,an,12,64
1356,aN,100,64
1356,aw,1,64
1356,bA,15,64
1356,aE,32,64
1356,aU,64,64
1356,bp,59,64
1356,ay,63,64
1356,aB,25,64
1356,ar,42,64
1356,bJ,60,64
1356,at,99,64
1356,bv,20,64
1356,ah,7,64
1356,bk,87,64
1356,bo,3,64
1356,aQ,63,64
1356,bF,29,64
1356,bQ,66,64
1356,bt,30,64
1356,aG,35,64
1356,bH,96,64
1356,ao,57,64
1356,bi,12,64
1356,al,76,64
1356,bS,81,64
1356,aL,93,64
1356,aO,3,64
1356,bV,65,64
1356,aP,25,64
1356,aI,90,64
1357,ak,87,7
1357,bP,43,7
1357,aH,95,7
1357,aS,46,7
1357,aE,32,7
1357,bC,47,7
1357,ap,5,7
1357,bL,50,7
1357,bs,85,7
1357,aR,7,7
1357,bu,16,7
1357,aF,90,7
1357,bB,29,7
1357,bK,29,7
1357,as,88,7
1357,aD,33,7
1357,bU,54,7
1357,br,1,7
1357,bk,87,7
1357,bE,12,7
1357,bz,99,7
1357,aQ,63,7
1357,aY,10,7
1357,bt,30,7
1357,aG,35,7
1357,ac,75,7
1357,bi,12,7
1357,al,76,7
1357,by,13,7
1357,aa,71,7
1357,bh,21,7
1357,be,59,7
1357,av,97,7
1357,aq,10,7
1357,bj,8,7
1357,bd,9,7
1357,bV,65,7
1357,am,83,7
1357,aI,90,7
1358,ak,87,47
1358,aH,95,47
1358,bn,14,47
1358,an,12,47
1358,aN,100,47
1358,af,62,47
1358,az,56,47
1358,bC,47,47
1358,bp,59,47
1358,ap,5,47
1358,aR,7,47
1358,bL,50,47
1358,bT,70,47
1358,bM,42,47
1358,ai,7,47
1358,bx,15,47
1358,ar,42,47
1358,aF,90,47
1358,bN,70,47
1358,au,39,47
1358,bU,54,47
1358,bJ,60,47
1358,aK,5,47
1358,bR,1,47
1358,ah,7,47
1358,bz,99,47
1358,aQ,63,47
1358,ax,26,47
1358,aY,10,47
1358,bF,29,47
1358,bb,22,47
1358,bt,30,47
1358,ao,57,47
1358,al,76,47
1358,aW,71,47
1358,by,13,47
1358,bV,65,47
1358,bG,42,47
1358,aI,90,47
1359,ba,6,35
1359,aA,37,35
1359,bm,55,35
1359,bn,14,35
1359,bA,15,35
1359,ad,10,35
1359,ap,5,35
1359,aR,7,35
1359,bs,85,35
1359,bT,70,35
1359,bx,15,35
1359,ai,7,35
1359,aC,9,35
1359,ab,25,35
1359,aJ,73,35
1359,bM,42,35
1359,bl,35,35
1359,ar,42,35
1359,aF,90,35
1359,bN,70,35
1359,bq,91,35
1359,bK,29,35
1359,ae,19,35
1359,as,88,35
1359,aD,33,35
1359,bU,54,35
1359,bv,20,35
1359,aK,5,35
1359,ah,7,35
1359,bo,3,35
1359,aQ,63,35
1359,aX,33,35
1359,bt,30,35
1359,bQ,66,35
1359,bI,20,35
1359,aG,35,35
1359,ac,75,35
1359,by,13,35
1359,aW,71,35
1359,aO,3,35
1359,aq,10,35
1359,aT,95,35
1359,bd,9,35
1359,bV,65,35
1359,bG,42,35
1359,am,83,35
1359,ay,63,35
1360,ba,6,12
1360,bn,14,12
1360,aS,46,12
1360,aN,100,12
1360,aw,1,12
1360,ag,94,12
1360,af,62,12
1360,aV,66,12
1360,ad,10,12
1360,aU,64,12
1360,bL,50,12
1360,aR,7,12
1360,bM,42,12
1360,ai,7,12
1360,aJ,73,12
1360,bl,35,12
1360,bu,16,12
1360,aF,90,12
1360,ar,42,12
1360,bB,29,12
1360,bN,70,12
1360,bq,91,12
1360,au,39,12
1360,ae,19,12
1360,as,88,12
1360,bJ,60,12
1360,aK,5,12
1360,bR,1,12
1360,ah,7,12
1360,aj,67,12
1360,aQ,63,12
1360,ax,26,12
1360,bo,3,12
1360,ac,75,12
1360,bi,12,12
1360,by,13,12
1360,aL,93,12
1360,aO,3,12
1360,av,97,12
1360,aq,10,12
1360,bd,9,12
1360,bV,65,12
1360,bG,42,12
1360,ay,63,12
1361,ak,87,22
1361,an,12,22
1361,aN,100,22
1361,aw,1,22
1361,ag,94,22
1361,aE,32,22
1361,aU,64,22
1361,bx,15,22
1361,ai,7,22
1361,au,39,22
1361,aD,33,22
1361,at,99,22
1361,br,1,22
1361,bE,12,22
1361,bF,29,22
1361,bb,22,22
1361,bH,96,22
1361,bI,20,22
1361,bi,12,22
1361,aW,71,22
1361,bS,81,22
1361,av,97,22
1361,aT,95,22
1361,aP,25,22
1361,aI,90,22
1362,ak,87,16
1362,aA,37,16
1362,aH,95,16
1362,aw,1,16
1362,bA,15,16
1362,af,62,16
1362,aV,66,16
1362,aU,64,16
1362,bp,59,16
1362,bL,50,16
1362,bM,42,16
